Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
adiA		0.7491283483547939	Output		b4117	948638	P28629	JW5731,adi	Adi	M37.1	P28629	['GO:0008792', 'GO:0030170']	False	False	False	False
arcA	0.7561643860581589	0.8599615502513792	Middle	-0.8938606190954029	b4401	948874	P0A9Q1	msp,cpxC,JW4364,dye,sfrA,seg,fexA	ArcA transcriptional dual regulator	Global regulator	P0A9Q1	['GO:0003700', 'GO:0001217', 'GO:0042802', 'GO:0000156', 'GO:0000976']	True	False	False	True
rhaT		0.8973809213462983	Output		b3907	948398	P27125	JW3878	rhamnose / lyxose:H<sup>+</sup> symporter	M23	P27125	['GO:0015153', 'GO:0015293']	False	False	False	False
sroD		0.8443111154805899	Output						SroD	M37.3		[]	False	False	False	False
acnB		0.8431422761459418	Output		b0118	944864	P36683	JW0114,yacI,yacJ	bifunctional aconitate hydratase 2 and 2-methylisocitrate dehydratase	Basal machinery	P36683	['GO:0047456', 'GO:0051539', 'GO:0003994', 'GO:0046872', 'GO:0003730', 'GO:0003729']	False	False	False	False
acnA		0.808157486232919	Output		b1276	946724	P25516	acn,JW1268	aconitate hydratase 1	M37.1	P25516	['GO:0051539', 'GO:0003994', 'GO:0005506', 'GO:0030350', 'GO:0046872', 'GO:0003730', 'GO:0003729']	False	False	False	False
fadB		0.8349232497870746	Output		b3846	948336	P21177	oldB,JW3822	dodecenoyl-CoA &delta;-isomerase, enoyl-CoA hydratase, 3-hydroxybutyryl-CoA epimerase, 3-hydroxyacyl-CoA dehydrogenase	Intermodular	P21177	['GO:0003857', 'GO:0008692', 'GO:0004165', 'GO:0004300', 'GO:0016509', 'GO:0070403']	False	False	False	False
fadA		0.8349232497870746	Output		b3845	948324	P21151	JW5578,oldA	3-ketoacyl-CoA thiolase	Intermodular	P21151	['GO:0003988']	False	False	False	False
fadE		0.8750114818817375	Output		b0221	949007	Q47146	yafH,JW5020	acyl-CoA dehydrogenase	M37.3	Q47146	['GO:0003995', 'GO:0050660', 'GO:0004466', 'GO:0070991']	False	False	False	False
fadD		0.8443111154805899	Output		b1805	946327	P69451	JW1794,oldD	FadD	M37.3	P69451	['GO:0005524', 'GO:0102391', 'GO:0005504', 'GO:0004467', 'GO:0070538', 'GO:0042803']	False	False	False	False
fadJ		0.8750114818817375	Output		b2341	949097	P77399	yfcX,JW2338	FadJ monomer	M37.3	P77399	['GO:0003857', 'GO:0008692', 'GO:0004300', 'GO:0016509', 'GO:0070403']	False	False	False	False
fadI		0.8750114818817375	Output		b2342	948823	P76503	JW2339,yfcY	FadI monomer	M37.3	P76503	['GO:0003857', 'GO:0003985', 'GO:0003988', 'GO:0004300']	False	False	False	False
fadH		0.5621071643099271	Output		b3081	947594	P42593	ygjL,JW3052	2,4-dienoyl-CoA reductase	Intermodular	P42593	['GO:0008670', 'GO:0051539', 'GO:0071949', 'GO:0010181', 'GO:0046872']	False	False	False	False
ydeA		0.8685592080449154	Output		b1528	947218	P31122	JW1521,sotB	arabinose efflux transporter	Basal machinery	P31122	['GO:0015144', 'GO:0022857']	False	False	False	False
aldA		0.830040316471096	Output		b1415	945672	P25553	JW1412,ald	AldA	M37.10	P25553	['GO:0050569', 'GO:0042802', 'GO:0008911', 'GO:0004777']	False	False	False	False
fadL		0.7474546187518343	Output		b2344	946820	P10384	JW2341,ttr	long-chain fatty acid outer membrane porin; bacteriophage T2 receptor	Intermodular	P10384	['GO:0022834', 'GO:0015483']	False	False	False	False
fumA		0.8327135195348107	Output		b1612	946826	P0AC33	JW1604	fumarase A monomer	Basal machinery	P0AC33	['GO:0051539', 'GO:0004333', 'GO:0042802', 'GO:0046872', 'GO:0050163', 'GO:0042803']	False	False	False	False
gadE	0.8303103697432885	0.8456299304750442	Middle	0.9423067520815923	b3512	948023	P63204	JW3480,yhiE,yhiT	GadE DNA-binding transcriptional activator	M37.1	P63204	['GO:0003677']	False	False	False	False
gadF		0.8456299304750442	Output							M37.1		[]	False	False	False	False
cyoC		0.7381878775645441	Output		b0430	946897	P0ABJ3	JW0420	cytochrome <i>bo</i> terminal oxidase subunit III	Intermodular	P0ABJ3	['GO:0009486', 'GO:0004129', 'GO:0009055', 'GO:0015453', 'GO:0015078']	False	False	False	False
cyoA		0.7381878775645441	Output		b0432	945080	P0ABJ1	JW0422	cytochrome <i>bo</i> terminal oxidase subunit II	Intermodular	P0ABJ1	['GO:0005507', 'GO:0009486', 'GO:0004129', 'GO:0009055', 'GO:0016682', 'GO:0015453', 'GO:0015078']	False	False	False	False
ssb		0.7862572905726671	Output		b4059	948570	P0AGE0	JW4020,exrB,lexC	ssDNA-binding protein	Basal machinery	P0AGE0	['GO:0008047', 'GO:0042802', 'GO:0003697']	False	False	False	False
moeB		0.8284549672511858	Output		b0826	945452	P12282	chlN,JW0810	molybdopterin-synthase adenylyltransferase	M37.1	P12282	['GO:0005524', 'GO:0046872', 'GO:0061605', 'GO:0016779', 'GO:0042803', 'GO:0008146', 'GO:0004792', 'GO:0008641']	False	False	False	False
hemA		0.8209472899242392	Output		b1210	945777	P0A6X1	JW1201		Basal machinery	P0A6X1	['GO:0008883', 'GO:0042802', 'GO:0050661']	False	False	False	False
moeA		0.8284549672511858	Output		b0827	945454	P12281	narE,bisB,chlE,JW0811	molybdopterin molybdenumtransferase	M37.1	P12281	['GO:0042802', 'GO:0046872', 'GO:0061599', 'GO:0042803']	False	False	False	False
nuoB		0.4137243842969262	Output		b2287	946738	P0AFC7	JW5875	NADH:ubiquinone oxidoreductase, chain B	Basal machinery	P0AFC7	['GO:0051539', 'GO:0005506', 'GO:0008137', 'GO:0050136', 'GO:0048038']	False	False	False	False
nuoC		0.4137243842969262	Output		b2286	946759	P33599	nuoCD,JW5375,nuoD	NADH:ubiquinone oxidoreductase, chain CD	Basal machinery	P33599	['GO:0051287', 'GO:0008137', 'GO:0050136', 'GO:0048038']	False	False	False	False
nuoA		0.4137243842969262	Output		b2288	946764	P0AFC3	JW2283	NADH:ubiquinone oxidoreductase, membrane subunit A	Basal machinery	P0AFC3	['GO:0008137', 'GO:0050136', 'GO:0048038']	False	False	False	False
nuoF		0.4137243842969262	Output		b2284	946753	P31979	JW2279	NADH:ubiquinone oxidoreductase, chain F	Basal machinery	P31979	['GO:0051539', 'GO:0010181', 'GO:0046872', 'GO:0051287', 'GO:0008137', 'GO:0048038']	False	False	False	False
nuoG		0.4137243842969262	Output		b2283	946762	P33602	JW2278	NADH:ubiquinone oxidoreductase, chain G	Basal machinery	P33602	['GO:0051537', 'GO:0051539', 'GO:0046872', 'GO:0043546', 'GO:0008137', 'GO:0048038']	False	False	False	False
ybdN		0.8629335926867868	Output		b0602	945205	P77216	JW0595	conserved protein	M37.4	P77216	['GO:0003824']	False	False	False	False
nuoJ		0.4137243842969262	Output		b2280	946756	P0AFE0	JW2275	NADH:ubiquinone oxidoreductase, membrane subunit J	Basal machinery	P0AFE0	['GO:0008137', 'GO:0048038']	False	False	False	False
nuoK		0.4137243842969262	Output		b2279	947580	P0AFE4	JW2274	NADH:ubiquinone oxidoreductase, membrane subunit K	Basal machinery	P0AFE4	['GO:0008137', 'GO:0050136', 'GO:0048038']	False	False	False	False
nuoH		0.4137243842969262	Output		b2282	946761	P0AFD4	JW2277	NADH:ubiquinone oxidoreductase, membrane subunit H	Basal machinery	P0AFD4	['GO:0016655', 'GO:0048038']	False	False	False	False
nuoI		0.4137243842969262	Output		b2281	946757	P0AFD6	JW2276	NADH:ubiquinone oxidoreductase, chain I	Basal machinery	P0AFD6	['GO:0051539', 'GO:0005506', 'GO:0050136', 'GO:0048038']	False	False	False	False
nuoN		0.4137243842969262	Output		b2276	945136	P0AFF0	JW2271	NADH:ubiquinone oxidoreductase, membrane subunit N	Basal machinery	P0AFF0	['GO:0008137', 'GO:0050136', 'GO:0048038']	False	False	False	False
nuoL		0.4137243842969262	Output		b2278	945540	P33607	JW2273	NADH:ubiquinone oxidoreductase, membrane subunit L	Basal machinery	P33607	['GO:0008137', 'GO:0048038']	False	False	False	False
nuoM		0.4137243842969262	Output		b2277	947731	P0AFE8	JW2272	NADH:ubiquinone oxidoreductase, membrane subunit M	Basal machinery	P0AFE8	['GO:0008137', 'GO:0048039']	False	False	False	False
mdh		0.7182140300640639	Output		b3236	947854	P61889	JW3205	malate dehydrogenase	M37.7	P61889	['GO:0030060', 'GO:0016615', 'GO:0016491', 'GO:0042803']	False	False	False	False
rplV		0.8184135229489168	Output		b3315	947813	P61175	JW3277,eryB	50S ribosomal subunit protein L22	Basal machinery	P61175	['GO:0070180', 'GO:0003735']	False	False	False	False
rplW		0.8184135229489168	Output		b3318	947819	P0ADZ0	JW3280	50S ribosomal subunit protein L23	Basal machinery	P0ADZ0	['GO:0019843', 'GO:0003735']	False	False	False	False
dctA		0.8684075500520749	Output		b3528	948039	P0A830	JW3496	C4 dicarboxylate / orotate:H<sup>+</sup> symporter	M37.7	P0A830	['GO:0015138', 'GO:0015183', 'GO:0015366', 'GO:0015141']	False	False	False	False
rmf		0.38973716429490446	Output		b0953	945567	P0AFW2	JW0936	ribosome modulation factor	Intermodular	P0AFW2	['GO:0043024', 'GO:0043022', 'GO:0019843']	False	False	False	False
rplD		0.8184135229489168	Output		b3319	947818	P60723	eryA,JW3281	50S ribosomal subunit protein L4	Basal machinery	P60723	['GO:0003677', 'GO:0060698', 'GO:0048027', 'GO:0001070', 'GO:0019843', 'GO:0003735', 'GO:0030371']	True	False	False	False
rplB		0.8184135229489168	Output		b3317	947820	P60422	JW3279	50S ribosomal subunit protein L2	Basal machinery	P60422	['GO:0003723', 'GO:0019843', 'GO:0003735', 'GO:0016740', 'GO:0008270']	False	False	False	False
rplC		0.8184135229489168	Output		b3320	947817	P60438	JW3282	50S ribosomal subunit protein L3	Basal machinery	P60438	['GO:0019843', 'GO:0003735']	False	False	False	False
appC		0.6024886817980897	Output		b0978		P26459	cyxA,cbdA,JW0960	cytochrome <i>bd</i>-II terminal oxidase subunit I	Intermodular	P26459	['GO:0009486', 'GO:0009055', 'GO:0020037', 'GO:0046872', 'GO:0016682']	False	False	False	False
xylR	1.0	0.23189572444075462	Middle	1.0	b3569	948086	P0ACI3	JW3541	XylR transcriptional activator	M37.5	P0ACI3	['GO:0003700', 'GO:0000976']	True	False	False	False
appB		0.6024886817980897	Output		b0979		P26458	cyxB,JW0961,cbdB	cytochrome <i>bd</i>-II terminal oxidase subunit II	Intermodular	P26458	['GO:0009486', 'GO:0009055', 'GO:0046872', 'GO:0016682']	False	False	False	False
uvrA		0.7862572905726671	Output		b4058	948559	P0A698	dinE,JW4019	excision nuclease subunit A	Basal machinery	P0A698	['GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0009381', 'GO:0042802', 'GO:0008270']	False	False	False	False
cydA		0.7139933800074397	Output		b0733	945341	P0ABJ9	JW0722,cyd-1	cytochrome <i>bd</i>-I terminal oxidase subunit I	M37.47	P0ABJ9	['GO:0009055', 'GO:0020037', 'GO:0046872', 'GO:0016679', 'GO:0016682']	False	False	False	False
cydB		0.7139933800074397	Output		b0734	945347	P0ABK2	cyd-2,JW0723	cytochrome <i>bd</i>-I terminal oxidase subunit II	M37.47	P0ABK2	['GO:0009055', 'GO:0046872', 'GO:0016682']	False	False	False	False
cydC		0.8672439283716737	Output		b0886	945504	P23886	mdrA,JW0869,mdrH,surB	glutathione / L-cysteine efflux transporter - CydC subunit	Basal machinery	P23886	['GO:0015439', 'GO:0005524', 'GO:0016887', 'GO:0042626']	False	False	False	False
cydD		0.8672439283716737	Output		b0887	949052	P29018	htrD,JW0870	glutathione / L-cysteine efflux transporter - CydD subunit	Basal machinery	P29018	['GO:0015439', 'GO:0005524', 'GO:0016887', 'GO:0034040']	False	False	False	False
betA		0.7878926147491424	Output		b0311	945716	P17444	JW0303	choline dehydrogenase	M3	P17444	['GO:0008802', 'GO:0008812', 'GO:0050660']	False	False	False	False
caiT		0.7763178784583946	Output		b0040	944765	P31553	JW0039,yaaP		M30	P31553	['GO:0044667', 'GO:0015226', 'GO:0022857']	False	False	False	False
prfA		0.8209472899242392	Output		b1211	949002	P0A7I0	JW1202,uar,sueB	peptide chain release factor RF1	Basal machinery	P0A7I0	['GO:0043022', 'GO:0016149']	False	False	False	False
nuoE		0.4137243842969262	Output		b2285	946746	P0AFD1	JW2280	NADH:ubiquinone oxidoreductase, chain E	Basal machinery	P0AFD1	['GO:0051537', 'GO:0046872', 'GO:0016491', 'GO:0048038']	False	False	False	False
dcuC		0.8685592080449154	Output		b0621	945000	P0ABP3	JW0613/JW0616	dicarboxylate transporter DcuC	Basal machinery	P0ABP3	['GO:0005469', 'GO:0015293']	False	False	False	False
caiC		0.7763178784583946	Output		b0037	944886	P31552	JW0036,yaaM	carnitine-CoA ligase	M30	P31552	['GO:0016878', 'GO:0051108', 'GO:0051109']	False	False	False	False
caiB		0.7763178784583946	Output		b0038	948997	P31572	yaaN,JW0037	CaiB monomer	M30	P31572	['GO:0008735']	False	False	False	False
caiA		0.7763178784583946	Output		b0039	949064	P60584	JW0038,yaaO	crotonobetainyl-CoA reductase	M30	P60584	['GO:0003995', 'GO:0050660']	False	False	False	False
gatD		0.8709480187438398	Output		b2091	946598	P0A9S3	JW2075	galactitol-1-phosphate dehydrogenase	M57	P0A9S3	['GO:0008868', 'GO:0042802', 'GO:0042803', 'GO:0008270']	False	False	False	False
ymjE		0.6612329015967898	Output							M37.52		[]	False	False	False	False
b4450	0.8144714552887741	0.8685592080449154	Middle	-0.9872879021729583	b4450			arcZ		M37.53		[]	False	False	False	False
caiE		0.7763178784583946	Output		b0035	948999	P39206	JW5004	predicted acyl transferase	M30	P39206	['GO:0016740']	False	False	False	False
dpiB		0.4437767025457155	Output		b0619		P77510	mpdB,JW0611,ybeP,citA	DpiB sensory histidine kinase	M37.7	P77510	['GO:0005524', 'GO:0009927', 'GO:0000155', 'GO:0004673']	False	False	True	True
dpiA	1.0	0.4437767025457155	Middle	1.0	b0620		P0AEF4	mpdA,JW0612,criR,citB	DpiA	M37.7	P0AEF4	['GO:0003677', 'GO:0003700', 'GO:0000156']	True	False	False	True
caiD		0.7763178784583946	Output		b0036	948995	P31551	yaaL,JW0035	crotonobetainyl-CoA hydratase	M30	P31551	['GO:0008809', 'GO:0120092', 'GO:0008735']	False	False	False	False
gltA		0.8947319938539948	Output		b0720	945323	P0ABH7	icdB,JW0710,gluT	citrate synthase monomer	Basal machinery	P0ABH7	['GO:0004108', 'GO:0042802', 'GO:0070404']	False	False	False	False
glcE		0.5613777234937417	Output		b4468	2847718	P52073	gox,yghL,JW5487	glycolate oxidase, predicted FAD-binding subunit	Intermodular	P52073	['GO:0047809', 'GO:0071949', 'GO:0019154']	False	False	False	False
glcF		0.5613777234937417	Output		b4467	2847717	P52074	yghL,gox,JW5486	glycolate oxidase, predicted iron-sulfur subunit	Intermodular	P52074	['GO:0051539', 'GO:0047809', 'GO:0019154', 'GO:0046872']	False	False	False	False
glcG		0.5613777234937417	Output		b2977	947473	P0AEQ1	yghC,JW2944	conserved protein	Intermodular	P0AEQ1	[]	False	False	False	False
glcA		0.5613777234937417	Output		b2975	947259	Q46839	yghK,JW2942	glycolate / lactate:H<sup>+</sup> symporter	Intermodular	Q46839	['GO:0043879', 'GO:0015129', 'GO:0015295']	False	False	False	False
glcB		0.5613777234937417	Output		b2976	948857	P37330	glc,JW2943	malate synthase G	Intermodular	P37330	['GO:0000287', 'GO:0004474']	False	False	False	False
citX		0.8735486430424074	Output		b0614	949084	P0A6G5	ybdU,JW0606	apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	M37.7	P0A6G5	['GO:0050519']	False	False	False	False
lldR		0.8134109247337563	Output		b3604	948122	P0ACL7	JW3579,lctR	LldR transcriptional repressor	M2	P0ACL7	['GO:0000987', 'GO:0001216', 'GO:0001217']	True	False	False	False
rpsC		0.8184135229489168	Output		b3314	947814	P0A7V3	JW3276	30S ribosomal subunit protein S3	Basal machinery	P0A7V3	['GO:0003729', 'GO:0019843', 'GO:0003735']	False	False	False	False
appY	1.0	0.4131299882343931	Middle		b0564	948797	P05052	JW0553	AppY DNA-binding transcriptional activator	M37.7	P05052	['GO:0003700', 'GO:0043565']	True	False	False	False
appX		0.6024886817980897	Output		b4592		P24244	yccB,cbdX,JW0961.1	small outer membrane protein	Intermodular	P24244	[]	False	False	False	False
rpsJ		0.8184135229489168	Output		b3321	947816	P0A7R5	nusE,JW3283	30S ribosomal subunit protein S10	Basal machinery	P0A7R5	['GO:0003735', 'GO:0001072', 'GO:0000049']	True	False	False	False
rpsS		0.8184135229489168	Output		b3316	947811	P0A7U3	JW3278	30S ribosomal subunit protein S19	Basal machinery	P0A7U3	['GO:0019843', 'GO:0003735', 'GO:0000049']	False	False	False	False
rpsQ		0.8184135229489168	Output		b3311	947808	P0AG63	JW3273,neaA	30S ribosomal subunit protein S17	Basal machinery	P0AG63	['GO:0019843', 'GO:0070181', 'GO:0003735', 'GO:0008270']	False	False	False	False
citC		0.8735486430424074	Output		b0618	945231	P77390	JW0610,ybeO	citrate lyase synthetase	M37.7	P77390	['GO:0008771', 'GO:0016747', 'GO:0005524']	False	False	False	False
citD		0.8735486430424074	Output		b0617	945415	P69330	ybdX,JW0609	citrate lyase, acyl carrier &gamma; subunit	M37.7	P69330	['GO:0051192']	False	False	False	False
citE		0.8735486430424074	Output		b0616	945406	P0A9I1	ybdW,JW0608	citrate lyase, citryl-ACP lyase &beta; subunit	M37.7	P0A9I1	['GO:0008815', 'GO:0008816', 'GO:0000287']	False	False	False	False
citF		0.8735486430424074	Output		b0615	945230	P75726	ybdV,JW5087	citrate lyase, citrate-ACP transferase &alpha; subunit	M37.7	P75726	['GO:0008815', 'GO:0008814']	False	False	False	False
citG		0.8735486430424074	Output		b0613	946395	P77231	JW0605,ybdT	triphosphoribosyl-dephospho-CoA synthase	M37.7	P77231	['GO:0005524', 'GO:0046917']	False	False	False	False
hybG		0.8134109247337563	Output		b2990	948020	P0AAM7	JW2958	hydrogenase 2 accessory protein	Basal machinery	P0AAM7	['GO:1902670', 'GO:0042802', 'GO:0005506']	False	False	False	False
hybF		0.8134109247337563	Output		b2991	948004	P0A703	JW5493	protein involved with the maturation of hydrogenases 1 and 2	Basal machinery	P0A703	['GO:0016530', 'GO:0016151', 'GO:0008270']	False	False	False	False
hybE		0.8134109247337563	Output		b2992	947483	P0AAN1	JW2960	hydrogenase 2-specific chaperone	Basal machinery	P0AAN1	['GO:0070678']	False	False	False	False
hybD		0.8134109247337563	Output		b2993	948982	P37182	JW2961	predicted maturation peptidase for hydrogenase 2	Basal machinery	P37182	['GO:0004190', 'GO:0004175', 'GO:0008047', 'GO:0046872']	False	False	False	False
hybC		0.8134109247337563	Output		b2994	945182	P0ACE0	JW2962	hydrogenase 2, large subunit	Basal machinery	P0ACE0	['GO:0008901', 'GO:0033748', 'GO:0016151']	False	False	False	False
hybB		0.8134109247337563	Output		b2995	948615	P37180	JW5494	predicted hydrogenase 2 cytochrome b type component	Basal machinery	P37180	['GO:0046872']	False	False	False	False
prmC		0.8209472899242392	Output		b1212	945779	P0ACC1	JW1203,hemK	protein-(glutamine-N5) methyltransferase	Basal machinery	P0ACC1	['GO:0003676', 'GO:0008276', 'GO:0102559', 'GO:0036009', 'GO:0008757']	False	False	False	False
hybO		0.8134109247337563	Output		b2997	945902	P69741	JW2965,yghV	hydrogenase 2, small subunit	Basal machinery	P69741	['GO:0051538', 'GO:0051539', 'GO:0009055', 'GO:0008901', 'GO:0033748', 'GO:0051536', 'GO:0046872']	False	False	False	False
pflB		0.8737163300185522	Output		b0903	945514	P09373	pfl,JW0886	PflB	Basal machinery	P09373	['GO:0008861']	False	False	False	False
cadA		0.7795306023325154	Output		b4131	948643	P0A9H3	ldcI,JW4092	CadA	M37.1	P0A9H3	['GO:0097216', 'GO:0042802', 'GO:0008923']	False	False	False	False
cadB		0.7795306023325154	Output		b4132	948654	P0AAE8	JW4093	cadaverine:H<sup>+</sup> symporter/lysine:cadaverine antiporter	M37.1	P0AAE8	['GO:0015297', 'GO:0043872', 'GO:0015293']	False	False	False	False
puuB		0.7368721796926705	Output		b1301	945072	P37906	JW1294,ycjA,ordL	&gamma;-glutamylputrescine oxidase	M37.52	P37906	['GO:0016491']	False	False	False	False
