Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
trkH		1.0	Output		PA3210	882536	Q9HZ30		potassium uptake protein TrkH	Basal machinery	Q9HZ30	['GO:0046872', 'GO:0015079', 'GO:0015379']	False	False	False	False
PA3106		1.0	Output		PA3106					Basal machinery		[]	False	False	False	False
PA3907		1.0	Output		PA3907					Basal machinery		[]	False	False	False	False
PA0525		1.0	Output		PA0525					Basal machinery		[]	False	False	False	False
smpB		1.0	Output		PA4768	881797	Q9HV40		SsrA-binding protein	Basal machinery	Q9HV40	['GO:0003723']	False	False	False	False
tsaC		1.0	Output		PA0022	880711	Q9I7A5	rimN	hypothetical protein	Basal machinery	Q9I7A5	['GO:0005524', 'GO:0003725', 'GO:0061710', 'GO:0016779', 'GO:0000049']	False	False	False	False
PA3900		1.0	Output		PA3900					Basal machinery		[]	False	False	False	False
cysG		1.0	Output		PA2611	882317	Q9I0M7		siroheme synthase	Basal machinery	Q9I0M7	['GO:0051287', 'GO:0043115', 'GO:0051266', 'GO:0004851']	False	False	False	False
PA3514		1.0	Output		PA3514					Basal machinery		[]	False	False	False	False
spdH		1.0	Output		PA3713	PseudoCap:PA371	Q9HXS8		spermidine dehydrogenase SpdH	Basal machinery	Q9HXS8	['GO:0046872', 'GO:0000166', 'GO:0016491']	False	False	False	False
gcvP2		1.0	Output		PA5213	880606	Q9HTX7	gcvP1	glycine dehydrogenase	Basal machinery	Q9HTX7	['GO:0016594', 'GO:0004375', 'GO:0030170']	False	False	False	False
PA5423		1.0	Output		PA5423					Basal machinery		[]	False	False	False	False
opr86		1.0	Output		PA3648	PseudoCap:PA3648	Q9HXY4	bamA	outer membrane protein Opr86	Basal machinery	Q9HXY4	[]	False	False	False	False
PA3925		1.0	Output		PA3925					Basal machinery		[]	False	False	False	False
waaC		1.0	Output		PA5011	881533	Q9HUF5		heptosyltransferase I	Basal machinery	Q9HUF5	['GO:0008713', 'GO:0071968']	False	False	False	False
PA5290		1.0	Output		PA5290					Basal machinery		[]	False	False	False	False
PA0440		1.0	Output		PA0440					Basal machinery		[]	False	False	False	False
PA5216		1.0	Output		PA5216					Basal machinery		[]	False	False	False	False
PA0845		1.0	Output		PA0845					Basal machinery		[]	False	False	False	False
PA2661		1.0	Output		PA2661					Basal machinery		[]	False	False	False	False
recG		1.0	Output		PA5345	880937	Q9HTL3		ATP-dependent DNA helicase RecG	Basal machinery	Q9HTL3	['GO:0005524', 'GO:0016887', 'GO:0003677', 'GO:0003678', 'GO:0009378']	False	False	False	False
PA1253		1.0	Output		PA1253					Basal machinery		[]	False	False	False	False
PA4908		1.0	Output		PA4908					Basal machinery		[]	False	False	False	False
PA4894		1.0	Output		PA4894					Basal machinery		[]	False	False	False	False
PA2228		1.0	Output		PA2228					Basal machinery		[]	False	False	False	False
PA3749		1.0	Output		PA3749					Basal machinery		[]	False	False	False	False
glpD		0.9650026046030293	Output		PA3584	880179	P52111		glycerol-3-phosphate dehydrogenase	M7	P52111	['GO:0004368']	False	False	False	False
glpF		0.9650026046030293	Output		PA3581	880152	Q51389		glycerol uptake facilitator protein	M7	Q51389	['GO:0015254']	False	False	False	False
